row,x
815,4.709910258
816,4.365321126
817,2.884096704
818,0.247508505
819,3.219146658
820,0.30270214
821,5.45029051
822,5.048038716
823,5.186075462
824,4.226485063
825,5.226023209
826,3.244406205
827,4.82396434
828,3.739066968
829,3.227263024
830,4.521377778
831,4.403924583
832,3.789345744
833,5.685052973
834,4.910402198
835,0.247508505
836,4.256899574
837,0.673387325
838,7.296931206
839,7.517850923
840,0.247508505
841,2.145701336
842,7.916472247
843,5.047140627
844,5.438442487
845,0.30270214
846,4.433281199
847,4.566756564
848,5.376588856
849,3.711232245
850,7.789426743
851,1.273279881
852,7.916472247
853,5.027614702
854,3.325372661
855,4.664241887
856,1.64890487
857,2.138137236
858,3.646141256
859,1.746971408
860,1.720201425
861,4.52261259
862,7.082432294
863,4.68352559
864,0.50404214
865,1.219387629
866,4.056694958
867,4.341151642
868,2.830402245
869,0.571995877
870,7.916472247
871,7.551196845
872,3.361506796
873,3.348662557
874,1.273279881
875,4.971407874
876,5.524509081
877,7.267400139
878,7.916472247
879,4.419492663
880,7.864482814
881,1.450306248
882,3.456003075
883,5.164498694
884,1.873681857
885,3.332933891
886,4.964080625
887,6.184506659
888,5.982196696
889,1.601787101
890,4.834233704
891,1.147999297
892,3.563665287
893,5.319212315
894,1.590145675
895,1.976009953
896,2.778567408
897,1.273279881
898,4.959268046
899,4.757700502
900,3.417202869
901,1.632055901
902,5.615217931
903,7.517850923
904,1.550837567
905,6.451698721
906,4.420406296
907,3.348662557
908,3.107616905
909,6.808953874
910,3.698429966
911,3.281446355
912,4.05832253
913,4.836888076
914,7.179302355
915,5.046774794
916,0.24235628
917,7.916472247
918,7.353154181
919,2.958125458
920,3.011943365
921,4.834233704
922,7.916472247
923,4.269427952
924,5.188751313
925,3.510916297
926,1.273279881
927,7.916472247
928,5.124486461
929,3.354779773
930,3.315115863
931,3.778661688
932,7.203742101
933,5.45029051
934,7.445413781
935,5.252965903
936,2.759737788
937,7.916472247
938,5.179375856
939,7.517850923
940,7.814897163
941,5.45029051
942,6.029647169
943,2.332101207
944,3.348662557
945,7.916472247
946,5.050218677
947,5.679871549
948,1.273279881
949,5.95636456
950,0.247508505
951,0.247508505
952,4.572402036
953,4.688741874
954,7.445413781
955,6.379484014
956,0.247508505
957,7.916472247
958,4.803806215
959,3.348662557
960,1.867825292
961,4.97224069
962,4.992946213
963,7.804244179
964,3.445796062
965,0.247508505
966,4.05620576
967,5.441060195
968,1.02994058
969,5.542724081
970,1.744859296
971,2.820990023
972,4.928565459
973,6.398299889
974,7.916472247
975,4.438872304
976,2.984145493
977,6.264634042
978,5.024380648
979,1.273279881
980,4.964363467
981,5.640833718
982,5.351831952
983,1.509274849
984,2.409117765
985,0.247508505
986,7.916472247
987,1.834767421
988,5.289187493
989,1.273279881
990,4.341151642
991,1.211527575
992,3.348019542
993,2.283415467
994,2.801340633
995,4.340363354
996,7.916472247
997,7.864482814
998,5.377479713
999,4.911520455
1000,5.398993902
1001,5.677765973
1002,6.160947568
1003,1.273279881
1004,4.954407336
1005,3.027174461
1006,5.151666254
1007,2.240741397
1008,5.274929295
1009,0.247508505
1010,4.992946213
1011,5.43617011
1012,5.368912822
1013,1.550837567
1014,4.00919527
1015,1.550837567
1016,5.171064331
1017,7.916472247
1018,1.508929642
1019,2.102956076
1020,1.273279881
1021,1.170363988
1022,3.405416307
1023,6.203624895
1024,5.773007849
1025,3.348662557
1026,5.476571503
1027,5.0145378
1028,5.080925555
1029,3.348662557
1030,0.247508505
1031,3.714570414
1032,4.556309411
1033,3.503821256
1034,4.777748725
1035,0.374759381
1036,2.518822496
1037,4.315589971
1038,6.516980956
1039,2.933785009
1040,0.30270214
1041,3.405744688
1042,4.315589971
1043,0.247508505
1044,1.273279881
1045,0.247508505
1046,7.769113776
1047,4.472370865
1048,5.640833718
1049,3.348662557
1050,0.30270214
1051,3.197667128
1052,5.454362332
1053,4.315589971
1054,4.130079609
1055,0.448323377
1056,4.736460491
1057,6.573870697
1058,4.882617387
1059,3.348662557
1060,1.489663717
1061,5.051112388
1062,3.029824746
1063,0.693268295
1064,4.618141136
1065,0.37278909
1066,3.348662557
1067,0.958830302
1068,7.916472247
1069,2.51510584
1070,4.583257295
1071,7.138214194
1072,3.332933891
1073,7.916472247
1074,2.500892862
1075,4.534001491
1076,7.445413781
1077,4.260991943
1078,2.30024966
1079,3.611204732
1080,3.348662557
1081,7.370086742
1082,6.56886356
1083,1.423073026
1084,4.732364701
1085,5.179417599
1086,0.247508505
1087,4.341151642
1088,0.247508505
1089,4.946804541
1090,6.732751491
1091,1.400530757
1092,3.388534013
1093,3.571127072
1094,6.558210577
1095,7.465287434
1096,6.080446087
1097,5.45029051
1098,3.20958871
1099,3.192336884
1100,4.880114102
1101,5.573359693
1102,0.247508505
1103,0.247508505
1104,0.889965969
1105,2.547586188
1106,4.928565459
1107,4.464743669
1108,4.092692438
1109,3.348662557
1110,7.445413781
1111,2.519846661
1112,0.24235628
1113,2.295799809
1114,5.014556553
1115,5.805498741
1116,3.970325447
1117,4.992946213
1118,5.640833718
1119,4.504281712
1120,5.179417599
1121,4.721254814
1122,4.420406296
1123,6.328629538
1124,7.121117195
1125,0.526824804
1126,1.059106675
1127,3.292142109
1128,4.992946213
1129,0.562177335
1130,7.031237339
1131,0.247508505
1132,6.526060407
1133,5.25282456
1134,5.453991468
1135,2.955208218
1136,3.348662557
1137,7.417243735
1138,7.074081125
1139,1.635198313
1140,3.269187045
1141,7.916472247
1142,3.006117214
1143,7.074081125
1144,3.348662557
1145,4.888258142
1146,3.437841634
1147,7.549617522
1148,4.958956892
1149,1.273279881
1150,1.273279881
1151,1.273279881
1152,7.916472247
1153,3.594635033
1154,2.623193286
1155,4.894836576
1156,5.199616728
1157,5.297393986
1158,2.698429314
1159,1.273279881
1160,5.152206818
1161,0.496453603
1162,5.45029051
1163,7.331396165
1164,0.247508505
1165,0.247508505
1166,7.916472247
1167,4.761532565
1168,6.931159415
1169,3.820903373
1170,1.753714916
1171,7.916472247
1172,4.985497419
1173,7.003061634
1174,1.273279881
1175,3.325645611
1176,7.074081125
1177,1.550837567
1178,1.550837567
1179,1.550837567
1180,3.348662557
1181,1.8371689
1182,5.460943493
1183,7.331396165
1184,1.578040749
1185,1.958111343
1186,4.766478488
1187,4.970765528
1188,7.517850923
1189,1.804038158
1190,0.247508505
1191,3.584062347
1192,5.150157993
1193,5.640833718
1194,5.395412693
1195,0.444783497
1196,7.916472247
1197,4.289695059
1198,5.460943493
1199,6.591618903
1200,0.247508505
1201,1.273279881
1202,4.965535907
1203,1.779352188
1204,1.795345657
1205,2.531711314
1206,7.916472247
1207,7.331396165
1208,4.495695045
1209,0.247508505
1210,0.247508505
1211,4.446888211
1212,5.510189394
1213,5.353975262
1214,2.026741847
1215,1.273279881
1216,3.194460819
1217,7.916472247
1218,4.914776923
1219,7.916472247
1220,1.271217221
1221,2.68141516
1222,7.406841761
1223,5.18350907
1224,7.121117195
1225,3.348662557
1226,4.644651625
1227,7.723263618
1228,4.158109982
1229,5.237805595
1230,2.399068032
1231,5.27834378
1232,5.466741029
1233,5.562518578
1234,5.027762635
1235,4.419492663
1236,1.273279881
1237,7.025986127
1238,3.796954296
1239,4.992946213
1240,7.445413781
1241,4.833957149
1242,7.370086742
1243,2.589695139
1244,3.348662557
1245,0.37278909
1246,6.001021507
1247,7.445413781
1248,1.550837567
1249,4.834233704
1250,4.883900821
1251,4.853858189
1252,4.99541761
1253,1.273279881
1254,5.179417599
1255,7.916472247
1256,1.26469211
1257,7.916472247
1258,5.640833718
1259,5.717237674
1260,7.844924162
1261,5.067738617
1262,5.572463615
1263,4.419492663
1264,5.27361565
1265,5.362468456
1266,4.2511142
1267,3.348662557
1268,1.273279881
1269,4.791394786
1270,1.273279881
1271,4.341151642
1272,5.444299309
1273,2.687501618
1274,1.095597445
1275,0.508034669
1276,4.466734158
1277,5.308441421
1278,4.433281199
1279,3.348662557
1280,5.25013423
1281,5.001568641
1282,5.382861173
1283,4.711037817
1284,4.616889474
1285,5.640833718
1286,4.341151642
1287,3.019806406
1288,4.618253559
1289,0.408190172
1290,7.074081125
1291,4.583726335
1292,7.517850923
1293,0.567814451
1294,1.285603034
1295,5.376588856
1296,4.420406296
1297,4.461928288
1298,1.550837567
1299,4.804226923
1300,3.646094544
1301,4.109516424
1302,4.656085786
1303,5.098094591
1304,5.211700457
1305,4.276231379
1306,3.802260809
1307,5.088457909
1308,1.8371689
1309,4.869837302
1310,4.434039893
1311,5.253788559
1312,5.040324352
1313,4.360119959
1314,3.735982507
1315,1.273279881
1316,3.303068452
1317,3.087324513
1318,4.415788468
1319,5.655742292
1320,4.341151642
1321,4.341151642
1322,3.318213956
1323,4.992946213
1324,4.341151642
1325,4.415419425
1326,2.887118109
1327,3.322323749
1328,0.332784868
1329,3.76908257
1330,4.949324577
1331,4.215636152
1332,1.550837567
1333,5.45029051
1334,3.462488709
1335,4.834233704
1336,4.958956892
1337,1.273279881
1338,6.935359122
1339,7.916472247
1340,4.362411266
1341,0.247508505
1342,7.916472247
1343,7.243111651
1344,2.59193926
1345,4.555817516
1346,4.124374374
1347,5.274929295
1348,3.51753346
1349,4.173589537
1350,1.273279881
1351,4.282395695
1352,4.341151642
1353,1.00516008
1354,4.416207713
1355,4.794332598
1356,4.925401108
1357,2.008851486
1358,4.992946213
1359,5.815096445
1360,4.556309411
1361,4.708201399
1362,4.580259035
1363,7.445413781
1364,1.273279881
1365,1.273279881
1366,4.512977255
1367,4.495695045
1368,2.003562363
1369,3.348662557
1370,0.247508505
1371,4.371746794
1372,4.466734158
1373,3.092797047
1374,4.992946213
1375,5.374043067
1376,4.919405962
1377,7.465287434
1378,6.200126295
1379,4.568906701
1380,7.138620283
1381,4.63438938
1382,4.550404842
1383,0.398281967
1384,6.962629873
1385,4.260004346
1386,2.632281246
1387,4.555817516
1388,0.24235628
1389,1.273279881
1390,4.992946213
1391,4.286132066
1392,5.45029051
1393,5.460943493
1394,5.304906903
1395,2.653062428
1396,4.855780205
1397,4.307595858
1398,0.800638201
1399,6.865881729
1400,5.366918823
1401,4.260004346
1402,4.949324577
1403,0.247508505
1404,4.133965777
1405,0.247508505
1406,4.87956971
1407,0.247508505
1408,4.992946213
1409,4.708533263
1410,1.854674691
1411,4.5243083
1412,2.264837082
1413,0.247508505
1414,3.348662557
1415,0.365567221
1416,4.326113212
1417,3.852715321
1418,4.419492663
1419,3.120937066
1420,7.916472247
1421,5.196190221
1422,2.499083809
1423,3.733551198
1424,0.247508505
1425,4.130693045
1426,4.994087611
1427,3.195541265
1428,5.459342428
1429,2.593251834
1430,1.02994058
1431,4.992946213
1432,4.962650951
1433,0.247508505
1434,4.792160281
1435,3.348662557
1436,3.348662557
1437,4.548737538
1438,3.348662557
1439,7.916472247
1440,1.873681857
1441,7.102952252
1442,2.425279017
1443,3.354779773
1444,0.247508505
1445,3.348662557
1446,3.354779773
1447,1.273279881
1448,3.65547486
1449,3.945510943
1450,5.303399057
1451,0.247508505
1452,3.348662557
1453,5.45029051
1454,7.916472247
1455,0.297549915
1456,0.24235628
1457,0.297549915
1458,5.217874686
1459,5.43617011
1460,0.247508505
1461,5.159539242
1462,2.342816797
1463,0.247508505
1464,5.15975059
1465,4.880114102
1466,1.273279881
1467,4.072002649
1468,5.068202473
1469,5.377571806
1470,4.555817516
1471,1.550837567
1472,1.550837567
1473,3.348662557
1474,4.284411432
1475,4.958956892
1476,1.272620278
1477,4.341151642
1478,1.436325656
1479,5.20014661
1480,5.433795611
1481,1.273279881
1482,0.342706361
1483,4.018839292
1484,5.177768489
1485,5.454362332
1486,1.640003982
1487,1.273279881
1488,1.273279881
1489,5.214590277
1490,5.313155987
1491,3.950746593
1492,1.273279881
1493,4.992946213
1494,2.221065055
1495,4.78425357
1496,0.30270214
1497,4.553202406
1498,3.371333715
1499,5.116606433
1500,7.187352584
1501,5.151136794
1502,4.978807694
1503,7.916472247
1504,7.916472247
1505,4.438872304
1506,1.601787101
1507,3.539557997
1508,1.273279881
1509,7.916472247
1510,4.259211401
1511,5.050218677
1512,0.290131456
1513,4.827235763
1514,4.563415732
1515,7.198286951
1516,4.984829718
1517,4.994087611
1518,5.179417599
1519,6.071409315
1520,1.573875689
1521,4.711434973
1522,5.050273131
1523,3.348662557
1524,4.931191542
1525,1.273279881
1526,0.30270214
1527,3.348662557
1528,5.03331618
1529,4.630335232
1530,1.400530757
1531,4.799663843
1532,6.504307579
1533,7.916472247
1534,4.308825148
1535,1.273279881
1536,1.273279881
1537,2.167805813
1538,3.808882864
1539,5.194486066
1540,1.550837567
1541,1.795345657
1542,1.591047432
1543,1.77470405
1544,5.373765654
1545,4.777270937
1546,4.3974785
1547,1.273279881
1548,1.273279881
1549,1.23327566
1550,3.348662557
1551,5.25282456
1552,5.179463168
1553,1.800955356
1554,0.247508505
1555,3.584062347
1556,5.636320855
1557,5.552645829
1558,7.402601293
1559,0.247508505
1560,2.012048948
1561,3.800233508
1562,1.290071329
1563,1.508487315
1564,1.107301083
1565,3.837660853
1566,4.298337464
1567,2.809041007
1568,1.273279881
1569,2.651680562
1570,2.829379334
1571,7.916472247
1572,0.247508505
1573,4.11753916
1574,0.498889916
1575,1.749101835
1576,4.998111815
1577,4.55221438
1578,1.77533221
1579,0.297549915
1580,3.405744688
1581,7.916472247
1582,1.188003518
1583,1.273279881
1584,2.963444739
1585,2.55570486
1586,4.957733812
1587,0.247508505
1588,5.040793527
1589,3.906947145
1590,5.069213897
1591,0.24235628
1592,3.906834318
1593,7.445413781
1594,4.786171538
1595,5.767593474
1596,3.225595652
1597,1.295605331
1598,1.273279881
1599,3.469174091
1600,6.329819364
1601,4.508294953
1602,5.308626782
1603,0.30270214
1604,1.811022957
1605,7.916472247
1606,5.36632875
1607,0.247508505
1608,4.992946213
1609,5.390645274
1610,5.512464591
1611,1.601787101
1612,0.24235628
1613,1.660477498
1614,2.88736637
1615,7.916472247
1616,1.200879532
1617,0.247508505
1618,1.273279881
1619,3.354779773
1620,1.197587135
1621,3.739066968
1622,4.301801339
1623,2.266144842
1624,4.928565459
1625,0.429953016
1626,1.272620278
1627,3.595927271
1628,4.495695045
1629,4.37458378
1630,3.471230834
1631,1.273279881
1632,3.367805659
1633,5.125274748
1634,4.419492663
1635,1.271217221
1636,1.273279881
1637,4.982793897
1638,1.273279881
1639,4.713632448
1640,7.445413781
1641,5.006237226
1642,0.395938422
1643,5.058846134
1644,5.319212315
1645,1.550837567
1646,5.842213679
1647,5.842213679
1648,5.227603981
1649,1.049625446
1650,0.886532179
1651,1.273279881
1652,3.405416307
1653,6.185526162
1654,1.470930771
1655,0.247508505
1656,1.550837567
1657,4.955600692
1658,7.792934729
1659,7.916472247
1660,1.550837567
1661,1.601787101
1662,3.732154411
1663,5.693999788
1664,5.019917597
1665,5.559239293
1666,7.445413781
1667,5.146349311
1668,1.708974592
1669,3.429929279
1670,6.126929068
1671,7.370086742
1672,0.778033937
1673,4.605639676
1674,1.78523555
1675,7.916472247
1676,2.042847065
1677,1.273279881
1678,7.351426921
1679,3.578565058
1680,4.781799933
1681,7.916472247
1682,3.354779773
1683,1.273279881
1684,2.094067063
1685,6.924685636
1686,7.916472247
1687,5.088457909
1688,0.872994931
1689,4.992946213
1690,3.576572732
1691,4.504493494
1692,2.647817319
1693,0.247508505
1694,3.287917988
1695,3.348662557
1696,3.348662557
1697,5.448689445
1698,3.783973492
1699,7.445413781
1700,2.736706941
1701,4.696112542
1702,0.247508505
1703,3.584775701
1704,3.048414946
1705,5.877219335
1706,4.673498273
1707,4.445072492
1708,7.213780318
1709,4.940006731
1710,3.807607279
1711,1.017697316
1712,5.170922239
1713,7.445413781
1714,1.550837567
1715,7.332812058
1716,1.267247086
1717,2.943884828
1718,4.790711715
1719,3.638733729
1720,3.348662557
1721,1.550837567
1722,4.286132066
1723,6.397812055
1724,7.916472247
1725,5.523825392
1726,0.247508505
1727,5.454362332
1728,4.44567118
1729,7.038133219
1730,4.019367903
1731,0.365567221
1732,5.068202473
1733,1.573875689
1734,7.536835519
1735,5.003216177
1736,3.384903172
1737,7.916472247
1738,1.60063653
1739,7.916472247
1740,1.273279881
1741,5.002377407
1742,1.273279881
1743,1.273279881
1744,7.916472247
1745,1.273279881
1746,4.490004561
1747,7.916472247
1748,1.273279881
1749,5.758226744
1750,1.273279881
1751,3.336388867
1752,3.354779773
1753,1.601787101
1754,7.916472247
1755,1.768990566
1756,5.58177172
